job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,month,month_name
8991,Quantum Software Developer,Quantum Computing,Berlin,127257,Linear Algebra; Quantum Algorithms,Yes,Large,30-05-2025,5,May
8992,Renewable Energy Engineer,Green Tech,Singapore,136968,Climate Data Analysis; Energy Modeling,No,Small,22-02-2025,2,February
8993,AI Engineer,Ai,Berlin,60079,PyTorch; TensorFlow,Yes,Large,16-12-2025,12,December
8994,Data Scientist,Ai,Singapore,124182,PyTorch; Python,No,Large,11-07-2025,7,July
8995,Blockchain Developer,Blockchain,Tokyo,66195,Rust; Solidity,Yes,Large,19-08-2025,8,August
8996,Quantum Researcher,Quantum Computing,New York,133506,Linear Algebra; Quantum Algorithms,Yes,Small,08-07-2025,7,July
8997,AI Engineer,Ai,Tokyo,178426,Python; TensorFlow,No,Small,18-02-2025,2,February
8998,Quantum Researcher,Quantum Computing,New York,201109,Linear Algebra; Qiskit,Yes,Large,25-03-2025,3,March
8999,Data Scientist,Ai,Berlin,138984,PyTorch; Python,Yes,Medium,20-07-2025,7,July
9000,Quantum Software Developer,Quantum Computing,Tokyo,177352,Quantum Algorithms; Qiskit,Yes,Large,26-03-2025,3,March
9001,AI Engineer,Ai,London,116761,Python; TensorFlow,No,Small,17-01-2025,1,January
9002,Quantum Researcher,Quantum Computing,Singapore,141820,Qiskit; Linear Algebra,No,Medium,05-10-2025,10,October
9003,Smart Contract Engineer,Blockchain,Tokyo,76472,Solidity; Rust,Yes,Large,05-12-2025,12,December
9004,AI Engineer,Ai,Dubai,137027,PyTorch; TensorFlow,Yes,Small,19-11-2025,11,November
9005,Smart Contract Engineer,Blockchain,London,142829,Rust; Ethereum,No,Large,22-06-2025,6,June
9006,Quantum Researcher,Quantum Computing,Dubai,96074,Linear Algebra; Quantum Algorithms,Yes,Small,01-05-2025,5,May
9007,Sustainability Analyst,Green Tech,New York,241681,Climate Data Analysis; Energy Modeling,Yes,Medium,17-06-2025,6,June
9008,AI Engineer,Ai,New York,81596,TensorFlow; PyTorch,No,Medium,05-08-2025,8,August
9009,Quantum Researcher,Quantum Computing,Berlin,214269,Qiskit; Quantum Algorithms,Yes,Large,08-07-2025,7,July
9010,Smart Contract Engineer,Blockchain,Dubai,200603,Rust; Solidity,Yes,Medium,23-01-2025,1,January
9011,Data Scientist,Ai,Berlin,103269,Python; PyTorch,No,Medium,05-03-2025,3,March
9012,Sustainability Analyst,Green Tech,Tokyo,238565,Energy Modeling; Climate Data Analysis,Yes,Large,21-10-2025,10,October
9013,Data Scientist,Ai,Singapore,147554,TensorFlow; PyTorch,Yes,Small,08-03-2025,3,March
9014,Blockchain Developer,Blockchain,Dubai,218421,Solidity; Rust,No,Large,04-01-2025,1,January
9015,Quantum Software Developer,Quantum Computing,Dubai,133544,Linear Algebra; Qiskit,No,Small,02-11-2025,11,November
9016,Data Scientist,Ai,Singapore,126728,TensorFlow; Python,No,Large,12-10-2025,10,October
9017,Smart Contract Engineer,Blockchain,Tokyo,232123,Rust; Ethereum,Yes,Large,23-04-2025,4,April
9018,Smart Contract Engineer,Blockchain,Singapore,185170,Ethereum; Solidity,Yes,Small,23-01-2025,1,January
9019,AI Engineer,Ai,London,181147,TensorFlow; PyTorch,Yes,Medium,29-03-2025,3,March
9020,Sustainability Analyst,Green Tech,London,76156,Energy Modeling; Climate Data Analysis,No,Medium,27-02-2025,2,February
9021,Renewable Energy Engineer,Green Tech,Singapore,56190,Energy Modeling; Climate Data Analysis,No,Medium,08-08-2025,8,August
9022,Renewable Energy Engineer,Green Tech,Tokyo,138436,Energy Modeling; Climate Data Analysis,Yes,Large,03-12-2025,12,December
9023,Quantum Software Developer,Quantum Computing,New York,168467,Linear Algebra; Quantum Algorithms,No,Medium,05-03-2025,3,March
9024,Data Scientist,Ai,Singapore,59595,Python; TensorFlow,Yes,Large,25-07-2025,7,July
9025,Sustainability Analyst,Green Tech,Tokyo,142038,Energy Modeling; Climate Data Analysis,No,Small,18-08-2025,8,August
9026,Sustainability Analyst,Green Tech,Berlin,60482,Energy Modeling; Climate Data Analysis,Yes,Small,10-07-2025,7,July
9027,Sustainability Analyst,Green Tech,Berlin,86019,Energy Modeling; Climate Data Analysis,Yes,Small,18-07-2025,7,July
9028,AI Engineer,Ai,London,139148,TensorFlow; PyTorch,No,Small,03-10-2025,10,October
9029,Data Scientist,Ai,New York,124645,Python; TensorFlow,Yes,Large,05-09-2025,9,September
9030,Quantum Researcher,Quantum Computing,Dubai,162769,Linear Algebra; Quantum Algorithms,Yes,Medium,28-08-2025,8,August
9031,Smart Contract Engineer,Blockchain,Berlin,167485,Solidity; Ethereum,Yes,Small,12-07-2025,7,July
9032,Renewable Energy Engineer,Green Tech,London,242240,Climate Data Analysis; Energy Modeling,No,Large,23-07-2025,7,July
9033,Sustainability Analyst,Green Tech,Singapore,244672,Energy Modeling; Climate Data Analysis,Yes,Large,18-01-2025,1,January
9034,Sustainability Analyst,Green Tech,Tokyo,66878,Energy Modeling; Climate Data Analysis,No,Large,23-01-2025,1,January
9035,AI Engineer,Ai,Singapore,73710,PyTorch; TensorFlow,Yes,Medium,14-05-2025,5,May
9036,Quantum Researcher,Quantum Computing,Singapore,169108,Linear Algebra; Quantum Algorithms,Yes,Small,21-09-2025,9,September
9037,Renewable Energy Engineer,Green Tech,Singapore,224287,Climate Data Analysis; Energy Modeling,No,Large,07-12-2025,12,December
9038,Data Scientist,Ai,New York,173253,TensorFlow; Python,No,Small,13-01-2025,1,January
9039,Quantum Researcher,Quantum Computing,Singapore,100649,Qiskit; Linear Algebra,Yes,Medium,09-02-2025,2,February
9040,ML Researcher,Ai,Tokyo,217791,PyTorch; Python,No,Small,12-11-2025,11,November
9041,AI Engineer,Ai,Berlin,56466,PyTorch; TensorFlow,No,Medium,07-11-2025,11,November
9042,Renewable Energy Engineer,Green Tech,Berlin,164815,Energy Modeling; Climate Data Analysis,Yes,Small,02-11-2025,11,November
9043,Quantum Software Developer,Quantum Computing,Berlin,179497,Quantum Algorithms; Qiskit,Yes,Large,26-09-2025,9,September
9044,Quantum Researcher,Quantum Computing,Dubai,243179,Quantum Algorithms; Qiskit,No,Large,07-07-2025,7,July
9045,Data Scientist,Ai,London,126272,Python; PyTorch,Yes,Small,18-02-2025,2,February
9046,Smart Contract Engineer,Blockchain,Berlin,128514,Ethereum; Rust,Yes,Small,18-07-2025,7,July
9047,Renewable Energy Engineer,Green Tech,Berlin,204414,Energy Modeling; Climate Data Analysis,No,Small,19-04-2025,4,April
9048,Quantum Software Developer,Quantum Computing,London,155014,Quantum Algorithms; Linear Algebra,Yes,Large,23-12-2025,12,December
9049,Smart Contract Engineer,Blockchain,New York,134427,Ethereum; Solidity,Yes,Small,01-02-2025,2,February
9050,Sustainability Analyst,Green Tech,Dubai,213591,Climate Data Analysis; Energy Modeling,No,Medium,03-09-2025,9,September
9051,Smart Contract Engineer,Blockchain,London,86192,Solidity; Ethereum,Yes,Small,23-10-2025,10,October
9052,ML Researcher,Ai,Tokyo,155364,PyTorch; TensorFlow,Yes,Large,23-11-2025,11,November
9053,Quantum Researcher,Quantum Computing,London,168549,Quantum Algorithms; Qiskit,Yes,Small,06-06-2025,6,June
9054,Data Scientist,Ai,New York,133394,Python; PyTorch,No,Medium,11-01-2025,1,January
9055,AI Engineer,Ai,Tokyo,77335,TensorFlow; Python,No,Large,12-03-2025,3,March
9056,Data Scientist,Ai,Berlin,90621,TensorFlow; PyTorch,No,Medium,10-12-2025,12,December
9057,Sustainability Analyst,Green Tech,New York,131696,Energy Modeling; Climate Data Analysis,No,Large,31-12-2025,12,December
9058,Quantum Researcher,Quantum Computing,Berlin,222779,Quantum Algorithms; Linear Algebra,No,Small,05-03-2025,3,March
9059,AI Engineer,Ai,Dubai,106837,Python; TensorFlow,Yes,Small,06-05-2025,5,May
9060,Quantum Software Developer,Quantum Computing,London,157140,Linear Algebra; Quantum Algorithms,Yes,Small,12-06-2025,6,June
9061,Sustainability Analyst,Green Tech,Singapore,120116,Energy Modeling; Climate Data Analysis,Yes,Large,25-12-2025,12,December
9062,Sustainability Analyst,Green Tech,Singapore,166752,Energy Modeling; Climate Data Analysis,No,Large,18-12-2025,12,December
9063,Blockchain Developer,Blockchain,Singapore,194894,Rust; Solidity,No,Large,17-08-2025,8,August
9064,ML Researcher,Ai,Berlin,170017,TensorFlow; Python,Yes,Large,07-04-2025,4,April
9065,AI Engineer,Ai,Berlin,243596,Python; TensorFlow,Yes,Small,11-02-2025,2,February
9066,Quantum Software Developer,Quantum Computing,New York,181726,Qiskit; Quantum Algorithms,Yes,Large,26-05-2025,5,May
9067,Smart Contract Engineer,Blockchain,Berlin,114684,Rust; Solidity,Yes,Small,24-10-2025,10,October
9068,Smart Contract Engineer,Blockchain,Tokyo,118237,Solidity; Rust,Yes,Large,25-12-2025,12,December
9069,Blockchain Developer,Blockchain,London,134122,Rust; Ethereum,Yes,Small,06-10-2025,10,October
9070,ML Researcher,Ai,Dubai,183833,PyTorch; Python,No,Large,30-07-2025,7,July
9071,Sustainability Analyst,Green Tech,New York,80966,Energy Modeling; Climate Data Analysis,Yes,Large,16-11-2025,11,November
9072,Sustainability Analyst,Green Tech,Singapore,71166,Energy Modeling; Climate Data Analysis,Yes,Large,05-07-2025,7,July
9073,Quantum Software Developer,Quantum Computing,Berlin,56768,Quantum Algorithms; Linear Algebra,Yes,Large,11-08-2025,8,August
9074,Blockchain Developer,Blockchain,London,149086,Ethereum; Solidity,Yes,Large,17-08-2025,8,August
9075,ML Researcher,Ai,Berlin,146131,PyTorch; TensorFlow,Yes,Large,03-08-2025,8,August
9076,ML Researcher,Ai,London,53717,PyTorch; Python,No,Large,02-05-2025,5,May
9077,Blockchain Developer,Blockchain,London,193364,Rust; Ethereum,Yes,Large,23-12-2025,12,December
9078,Sustainability Analyst,Green Tech,Tokyo,184511,Climate Data Analysis; Energy Modeling,No,Large,04-08-2025,8,August
9079,AI Engineer,Ai,Singapore,240030,TensorFlow; PyTorch,No,Medium,15-10-2025,10,October
9080,Smart Contract Engineer,Blockchain,Tokyo,205893,Rust; Ethereum,Yes,Medium,04-05-2025,5,May
9081,Blockchain Developer,Blockchain,Tokyo,209111,Solidity; Rust,No,Medium,15-02-2025,2,February
9082,Blockchain Developer,Blockchain,Berlin,212160,Solidity; Rust,Yes,Medium,10-06-2025,6,June
9083,Blockchain Developer,Blockchain,New York,97299,Rust; Ethereum,Yes,Small,19-03-2025,3,March
9084,Data Scientist,Ai,Tokyo,85191,TensorFlow; PyTorch,No,Large,08-11-2025,11,November
9085,Sustainability Analyst,Green Tech,Singapore,239649,Climate Data Analysis; Energy Modeling,Yes,Medium,12-01-2025,1,January
9086,Smart Contract Engineer,Blockchain,Singapore,117454,Solidity; Rust,Yes,Medium,30-07-2025,7,July
9087,AI Engineer,Ai,Tokyo,128534,TensorFlow; Python,Yes,Medium,15-02-2025,2,February
9088,Renewable Energy Engineer,Green Tech,Berlin,107386,Energy Modeling; Climate Data Analysis,Yes,Small,09-08-2025,8,August
9089,Blockchain Developer,Blockchain,Berlin,112417,Solidity; Rust,No,Medium,14-03-2025,3,March
9090,ML Researcher,Ai,Berlin,96585,Python; TensorFlow,No,Large,20-08-2025,8,August
9091,Sustainability Analyst,Green Tech,Dubai,156617,Climate Data Analysis; Energy Modeling,Yes,Large,04-06-2025,6,June
9092,ML Researcher,Ai,Berlin,209528,TensorFlow; PyTorch,No,Small,28-06-2025,6,June
9093,Data Scientist,Ai,Berlin,176562,TensorFlow; Python,No,Small,21-11-2025,11,November
9094,Blockchain Developer,Blockchain,Singapore,226135,Ethereum; Solidity,No,Large,15-07-2025,7,July
9095,Smart Contract Engineer,Blockchain,Singapore,119894,Solidity; Ethereum,Yes,Medium,10-09-2025,9,September
9096,Renewable Energy Engineer,Green Tech,New York,232542,Energy Modeling; Climate Data Analysis,Yes,Large,07-04-2025,4,April
9097,Renewable Energy Engineer,Green Tech,London,228838,Energy Modeling; Climate Data Analysis,No,Large,10-12-2025,12,December
9098,Sustainability Analyst,Green Tech,Tokyo,54229,Climate Data Analysis; Energy Modeling,No,Large,26-08-2025,8,August
9099,Sustainability Analyst,Green Tech,New York,167752,Energy Modeling; Climate Data Analysis,No,Large,30-09-2025,9,September
9100,ML Researcher,Ai,Dubai,175770,PyTorch; TensorFlow,Yes,Small,25-11-2025,11,November
9101,ML Researcher,Ai,Tokyo,80612,Python; TensorFlow,No,Large,06-03-2025,3,March
9102,Data Scientist,Ai,Singapore,100468,TensorFlow; Python,Yes,Small,28-06-2025,6,June
9103,Renewable Energy Engineer,Green Tech,Singapore,112564,Energy Modeling; Climate Data Analysis,No,Large,22-04-2025,4,April
9104,Quantum Researcher,Quantum Computing,Singapore,86370,Qiskit; Quantum Algorithms,Yes,Medium,30-03-2025,3,March
9105,Sustainability Analyst,Green Tech,Dubai,91238,Climate Data Analysis; Energy Modeling,No,Medium,30-05-2025,5,May
9106,Quantum Researcher,Quantum Computing,Tokyo,182958,Linear Algebra; Quantum Algorithms,Yes,Medium,22-01-2025,1,January
9107,ML Researcher,Ai,New York,246341,Python; PyTorch,Yes,Small,03-10-2025,10,October
9108,AI Engineer,Ai,Singapore,246399,TensorFlow; PyTorch,Yes,Large,09-10-2025,10,October
9109,Renewable Energy Engineer,Green Tech,Dubai,215403,Energy Modeling; Climate Data Analysis,Yes,Small,05-12-2025,12,December
9110,Renewable Energy Engineer,Green Tech,Singapore,62680,Energy Modeling; Climate Data Analysis,Yes,Large,25-08-2025,8,August
9111,Renewable Energy Engineer,Green Tech,Berlin,180904,Climate Data Analysis; Energy Modeling,Yes,Large,10-11-2025,11,November
9112,Quantum Software Developer,Quantum Computing,London,139597,Linear Algebra; Qiskit,Yes,Large,17-02-2025,2,February
9113,ML Researcher,Ai,Berlin,157362,PyTorch; TensorFlow,No,Large,22-06-2025,6,June
9114,Data Scientist,Ai,Berlin,88686,PyTorch; Python,No,Large,28-03-2025,3,March
9115,Data Scientist,Ai,New York,102360,PyTorch; TensorFlow,No,Large,20-07-2025,7,July
9116,ML Researcher,Ai,Singapore,182064,Python; PyTorch,Yes,Small,01-03-2025,3,March
9117,Renewable Energy Engineer,Green Tech,Dubai,183336,Energy Modeling; Climate Data Analysis,No,Large,09-04-2025,4,April
9118,Quantum Software Developer,Quantum Computing,Tokyo,102132,Quantum Algorithms; Linear Algebra,Yes,Small,04-06-2025,6,June
9119,Renewable Energy Engineer,Green Tech,London,222652,Energy Modeling; Climate Data Analysis,No,Large,23-04-2025,4,April
9120,Quantum Researcher,Quantum Computing,Singapore,186654,Quantum Algorithms; Linear Algebra,Yes,Large,09-05-2025,5,May
9121,Data Scientist,Ai,Singapore,186532,TensorFlow; PyTorch,Yes,Small,01-09-2025,9,September
9122,Quantum Software Developer,Quantum Computing,Singapore,233702,Quantum Algorithms; Qiskit,No,Large,20-04-2025,4,April
9123,Renewable Energy Engineer,Green Tech,Singapore,150469,Climate Data Analysis; Energy Modeling,No,Small,14-08-2025,8,August
9124,Blockchain Developer,Blockchain,Berlin,111487,Solidity; Rust,Yes,Large,21-09-2025,9,September
9125,Quantum Software Developer,Quantum Computing,London,241819,Linear Algebra; Quantum Algorithms,Yes,Medium,25-09-2025,9,September
9126,Quantum Researcher,Quantum Computing,Tokyo,249065,Linear Algebra; Quantum Algorithms,Yes,Large,01-06-2025,6,June
9127,Sustainability Analyst,Green Tech,Dubai,186027,Energy Modeling; Climate Data Analysis,No,Small,22-05-2025,5,May
9128,Renewable Energy Engineer,Green Tech,Berlin,191197,Energy Modeling; Climate Data Analysis,Yes,Medium,03-07-2025,7,July
9129,Renewable Energy Engineer,Green Tech,Berlin,184128,Climate Data Analysis; Energy Modeling,No,Small,27-03-2025,3,March
9130,Renewable Energy Engineer,Green Tech,Singapore,112277,Energy Modeling; Climate Data Analysis,Yes,Large,21-09-2025,9,September
9131,Smart Contract Engineer,Blockchain,Tokyo,56036,Ethereum; Solidity,No,Small,13-01-2025,1,January
9132,AI Engineer,Ai,New York,101415,PyTorch; TensorFlow,No,Large,02-01-2025,1,January
9133,Sustainability Analyst,Green Tech,New York,189242,Energy Modeling; Climate Data Analysis,Yes,Small,06-10-2025,10,October
9134,Smart Contract Engineer,Blockchain,Tokyo,184506,Rust; Ethereum,No,Large,09-12-2025,12,December
9135,AI Engineer,Ai,Dubai,107516,PyTorch; TensorFlow,Yes,Large,28-08-2025,8,August
9136,Quantum Software Developer,Quantum Computing,Dubai,120880,Linear Algebra; Quantum Algorithms,No,Medium,24-01-2025,1,January
9137,AI Engineer,Ai,New York,77719,Python; TensorFlow,No,Small,11-10-2025,10,October
9138,Blockchain Developer,Blockchain,New York,60143,Ethereum; Rust,No,Medium,06-01-2025,1,January
9139,AI Engineer,Ai,London,211390,TensorFlow; Python,No,Medium,25-09-2025,9,September
9140,Renewable Energy Engineer,Green Tech,Singapore,179358,Energy Modeling; Climate Data Analysis,Yes,Medium,29-04-2025,4,April
9141,Quantum Software Developer,Quantum Computing,Singapore,152845,Linear Algebra; Quantum Algorithms,Yes,Medium,18-04-2025,4,April
9142,AI Engineer,Ai,Berlin,173140,PyTorch; TensorFlow,No,Large,25-06-2025,6,June
9143,Quantum Software Developer,Quantum Computing,London,52891,Linear Algebra; Qiskit,No,Medium,03-05-2025,5,May
9144,Smart Contract Engineer,Blockchain,Berlin,141984,Solidity; Ethereum,Yes,Medium,02-07-2025,7,July
9145,ML Researcher,Ai,Tokyo,244609,PyTorch; Python,No,Medium,21-12-2025,12,December
9146,Data Scientist,Ai,Singapore,183552,TensorFlow; PyTorch,Yes,Large,10-01-2025,1,January
9147,ML Researcher,Ai,Tokyo,115067,Python; TensorFlow,No,Medium,04-11-2025,11,November
9148,Renewable Energy Engineer,Green Tech,Singapore,111218,Energy Modeling; Climate Data Analysis,No,Small,27-10-2025,10,October
9149,Smart Contract Engineer,Blockchain,London,115715,Rust; Solidity,Yes,Medium,15-12-2025,12,December
9150,Data Scientist,Ai,Dubai,180178,PyTorch; TensorFlow,No,Medium,03-12-2025,12,December
9151,Quantum Software Developer,Quantum Computing,New York,165595,Linear Algebra; Quantum Algorithms,Yes,Small,14-11-2025,11,November
9152,Smart Contract Engineer,Blockchain,Dubai,170351,Rust; Ethereum,Yes,Small,09-09-2025,9,September
9153,Renewable Energy Engineer,Green Tech,Berlin,216751,Climate Data Analysis; Energy Modeling,Yes,Medium,28-11-2025,11,November
9154,Blockchain Developer,Blockchain,Berlin,180071,Solidity; Ethereum,Yes,Medium,15-06-2025,6,June
9155,Quantum Researcher,Quantum Computing,Tokyo,176838,Qiskit; Quantum Algorithms,No,Medium,05-07-2025,7,July
9156,AI Engineer,Ai,New York,94784,TensorFlow; Python,Yes,Large,04-08-2025,8,August
9157,Smart Contract Engineer,Blockchain,Tokyo,91400,Solidity; Rust,Yes,Large,26-02-2025,2,February
9158,Blockchain Developer,Blockchain,Tokyo,169007,Rust; Solidity,No,Large,30-01-2025,1,January
9159,Smart Contract Engineer,Blockchain,Berlin,100736,Rust; Solidity,No,Small,29-09-2025,9,September
9160,Data Scientist,Ai,London,166132,PyTorch; TensorFlow,Yes,Large,31-12-2025,12,December
9161,Sustainability Analyst,Green Tech,Tokyo,111013,Energy Modeling; Climate Data Analysis,Yes,Medium,30-03-2025,3,March
9162,ML Researcher,Ai,Dubai,148000,PyTorch; Python,Yes,Small,15-05-2025,5,May
9163,Data Scientist,Ai,Dubai,196830,TensorFlow; Python,Yes,Medium,26-09-2025,9,September
9164,Quantum Researcher,Quantum Computing,Tokyo,175033,Quantum Algorithms; Linear Algebra,No,Medium,16-12-2025,12,December
9165,Sustainability Analyst,Green Tech,Dubai,135316,Energy Modeling; Climate Data Analysis,No,Small,20-04-2025,4,April
9166,Renewable Energy Engineer,Green Tech,New York,59113,Climate Data Analysis; Energy Modeling,Yes,Small,12-12-2025,12,December
9167,AI Engineer,Ai,Tokyo,147845,PyTorch; Python,Yes,Small,22-07-2025,7,July
9168,Quantum Software Developer,Quantum Computing,Berlin,235507,Quantum Algorithms; Qiskit,Yes,Medium,03-09-2025,9,September
9169,Blockchain Developer,Blockchain,Berlin,137351,Ethereum; Rust,No,Small,16-08-2025,8,August
9170,Quantum Software Developer,Quantum Computing,Tokyo,194133,Linear Algebra; Quantum Algorithms,Yes,Medium,12-02-2025,2,February
9171,Smart Contract Engineer,Blockchain,New York,90727,Ethereum; Rust,No,Medium,29-04-2025,4,April
9172,Blockchain Developer,Blockchain,Singapore,129489,Solidity; Ethereum,Yes,Large,19-12-2025,12,December
9173,Renewable Energy Engineer,Green Tech,Berlin,80959,Energy Modeling; Climate Data Analysis,Yes,Large,26-12-2025,12,December
9174,ML Researcher,Ai,New York,241003,PyTorch; Python,No,Medium,11-11-2025,11,November
9175,Smart Contract Engineer,Blockchain,Singapore,184838,Solidity; Ethereum,Yes,Medium,17-05-2025,5,May
9176,Blockchain Developer,Blockchain,Dubai,190845,Rust; Solidity,No,Small,21-01-2025,1,January
9177,Smart Contract Engineer,Blockchain,Singapore,59835,Ethereum; Solidity,Yes,Medium,25-04-2025,4,April
9178,Renewable Energy Engineer,Green Tech,London,201267,Energy Modeling; Climate Data Analysis,No,Large,30-09-2025,9,September
9179,Smart Contract Engineer,Blockchain,Berlin,105512,Rust; Ethereum,No,Medium,20-08-2025,8,August
9180,Data Scientist,Ai,Tokyo,60928,PyTorch; TensorFlow,No,Medium,28-09-2025,9,September
9181,Blockchain Developer,Blockchain,Tokyo,116474,Ethereum; Solidity,No,Large,13-01-2025,1,January
9182,Data Scientist,Ai,New York,183992,TensorFlow; Python,Yes,Large,27-10-2025,10,October
9183,Blockchain Developer,Blockchain,Singapore,113348,Ethereum; Rust,No,Small,29-07-2025,7,July
9184,Smart Contract Engineer,Blockchain,Dubai,117142,Rust; Solidity,Yes,Large,30-11-2025,11,November
9185,Quantum Software Developer,Quantum Computing,New York,101105,Qiskit; Linear Algebra,Yes,Small,16-11-2025,11,November
9186,Sustainability Analyst,Green Tech,London,135447,Climate Data Analysis; Energy Modeling,Yes,Large,17-04-2025,4,April
9187,Quantum Researcher,Quantum Computing,Tokyo,95303,Quantum Algorithms; Qiskit,Yes,Medium,16-05-2025,5,May
9188,Quantum Software Developer,Quantum Computing,Singapore,239387,Qiskit; Linear Algebra,No,Large,03-08-2025,8,August
9189,Quantum Researcher,Quantum Computing,Tokyo,91307,Quantum Algorithms; Linear Algebra,Yes,Small,17-11-2025,11,November
9190,Data Scientist,Ai,London,138175,PyTorch; TensorFlow,No,Medium,22-11-2025,11,November
9191,Renewable Energy Engineer,Green Tech,Tokyo,58183,Energy Modeling; Climate Data Analysis,No,Medium,06-04-2025,4,April
9192,Quantum Software Developer,Quantum Computing,Dubai,123541,Qiskit; Linear Algebra,Yes,Large,27-06-2025,6,June
9193,Renewable Energy Engineer,Green Tech,Dubai,50768,Energy Modeling; Climate Data Analysis,No,Large,31-08-2025,8,August
9194,ML Researcher,Ai,London,184539,TensorFlow; PyTorch,Yes,Medium,28-07-2025,7,July
9195,Quantum Researcher,Quantum Computing,Singapore,84779,Linear Algebra; Qiskit,Yes,Medium,26-11-2025,11,November
9196,AI Engineer,Ai,Tokyo,126152,PyTorch; TensorFlow,No,Medium,07-05-2025,5,May
9197,Sustainability Analyst,Green Tech,New York,94051,Climate Data Analysis; Energy Modeling,No,Large,26-08-2025,8,August
9198,Sustainability Analyst,Green Tech,Dubai,230750,Energy Modeling; Climate Data Analysis,No,Large,18-04-2025,4,April
9199,Blockchain Developer,Blockchain,Singapore,108124,Ethereum; Rust,Yes,Large,10-04-2025,4,April
9200,AI Engineer,Ai,Dubai,59646,Python; TensorFlow,Yes,Large,02-10-2025,10,October
9201,AI Engineer,Ai,Tokyo,106894,Python; TensorFlow,No,Large,16-01-2025,1,January
9202,AI Engineer,Ai,New York,138218,PyTorch; Python,No,Medium,22-02-2025,2,February
9203,Quantum Researcher,Quantum Computing,New York,205828,Quantum Algorithms; Qiskit,Yes,Small,15-12-2025,12,December
9204,Sustainability Analyst,Green Tech,Tokyo,121319,Energy Modeling; Climate Data Analysis,No,Medium,04-10-2025,10,October
9205,Data Scientist,Ai,Tokyo,109272,TensorFlow; PyTorch,Yes,Medium,13-02-2025,2,February
9206,Smart Contract Engineer,Blockchain,New York,222609,Rust; Solidity,Yes,Large,19-05-2025,5,May
9207,Data Scientist,Ai,Dubai,146003,TensorFlow; PyTorch,Yes,Small,21-01-2025,1,January
9208,ML Researcher,Ai,Dubai,147420,TensorFlow; Python,No,Large,21-12-2025,12,December
9209,Smart Contract Engineer,Blockchain,London,217800,Solidity; Ethereum,Yes,Large,18-10-2025,10,October
9210,Sustainability Analyst,Green Tech,London,168432,Energy Modeling; Climate Data Analysis,Yes,Small,30-03-2025,3,March
9211,Sustainability Analyst,Green Tech,London,59346,Energy Modeling; Climate Data Analysis,No,Small,02-08-2025,8,August
9212,Data Scientist,Ai,New York,185858,PyTorch; TensorFlow,Yes,Medium,16-10-2025,10,October
9213,AI Engineer,Ai,New York,59887,TensorFlow; PyTorch,Yes,Medium,12-08-2025,8,August
9214,Sustainability Analyst,Green Tech,Singapore,112736,Energy Modeling; Climate Data Analysis,No,Medium,29-05-2025,5,May
9215,Renewable Energy Engineer,Green Tech,New York,153100,Climate Data Analysis; Energy Modeling,Yes,Small,11-11-2025,11,November
9216,Renewable Energy Engineer,Green Tech,London,206125,Climate Data Analysis; Energy Modeling,No,Medium,18-03-2025,3,March
9217,ML Researcher,Ai,London,190529,PyTorch; TensorFlow,No,Medium,21-09-2025,9,September
9218,Quantum Researcher,Quantum Computing,Berlin,103720,Linear Algebra; Quantum Algorithms,Yes,Medium,14-04-2025,4,April
9219,Renewable Energy Engineer,Green Tech,Dubai,131068,Climate Data Analysis; Energy Modeling,Yes,Small,14-06-2025,6,June
9220,Quantum Software Developer,Quantum Computing,Berlin,190405,Qiskit; Linear Algebra,No,Medium,03-03-2025,3,March
9221,ML Researcher,Ai,London,111175,TensorFlow; Python,No,Small,08-10-2025,10,October
9222,Blockchain Developer,Blockchain,Singapore,149379,Rust; Solidity,No,Small,04-01-2025,1,January
9223,Blockchain Developer,Blockchain,Dubai,67685,Ethereum; Solidity,No,Medium,11-01-2025,1,January
9224,Blockchain Developer,Blockchain,London,92701,Rust; Ethereum,Yes,Small,23-02-2025,2,February
9225,Sustainability Analyst,Green Tech,New York,122690,Energy Modeling; Climate Data Analysis,No,Large,23-08-2025,8,August
9226,Smart Contract Engineer,Blockchain,Tokyo,141357,Ethereum; Solidity,No,Large,08-05-2025,5,May
9227,Data Scientist,Ai,New York,108621,Python; PyTorch,Yes,Medium,07-05-2025,5,May
9228,Quantum Researcher,Quantum Computing,New York,109081,Qiskit; Linear Algebra,Yes,Small,02-12-2025,12,December
9229,Renewable Energy Engineer,Green Tech,Berlin,53565,Energy Modeling; Climate Data Analysis,Yes,Medium,08-03-2025,3,March
9230,Quantum Researcher,Quantum Computing,Berlin,226111,Qiskit; Quantum Algorithms,No,Medium,03-02-2025,2,February
9231,Sustainability Analyst,Green Tech,London,204549,Climate Data Analysis; Energy Modeling,Yes,Large,20-12-2025,12,December
9232,Sustainability Analyst,Green Tech,London,181833,Energy Modeling; Climate Data Analysis,No,Medium,09-05-2025,5,May
9233,AI Engineer,Ai,London,138026,TensorFlow; Python,Yes,Small,03-12-2025,12,December
9234,Sustainability Analyst,Green Tech,Dubai,184640,Energy Modeling; Climate Data Analysis,No,Medium,27-08-2025,8,August
9235,Quantum Software Developer,Quantum Computing,Tokyo,174996,Linear Algebra; Qiskit,Yes,Small,25-12-2025,12,December
9236,Blockchain Developer,Blockchain,Tokyo,173421,Rust; Solidity,No,Medium,01-04-2025,4,April
